year,time_step_counter,DryYield,IrrDay,mulch_pct,cand_id
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
1984,0.0,0.0,0.0,96.41087,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,1.0,0.0,0.0,96.41888,100_62
2009,2.0,0.0,0.0,96.41888,100_62
2009,3.0,0.0,0.0,96.41888,100_62
2009,4.0,0.0,0.0,96.41888,100_62
2009,5.0,0.0,0.0,96.41888,100_62
2009,6.0,0.0,0.0,96.41888,100_62
2009,7.0,0.0,0.0,96.41888,100_62
2009,8.0,0.0,0.0,96.41888,100_62
2009,9.0,0.0,0.0,96.41888,100_62
2009,10.0,0.0,0.0,96.41888,100_62
2009,11.0,0.0,0.0,96.41888,100_62
2009,12.0,0.0,0.0,96.41888,100_62
2009,13.0,0.0,0.0,96.41888,100_62
2009,14.0,0.0,0.0,96.41888,100_62
2009,15.0,0.0,0.0,96.41888,100_62
2009,16.0,0.0,0.0,96.41888,100_62
2009,17.0,0.0,0.0,96.41888,100_62
2009,18.0,0.0,0.0,96.41888,100_62
2009,19.0,0.0,0.0,96.41888,100_62
2009,20.0,0.0,0.0,96.41888,100_62
2009,21.0,0.0,0.0,96.41888,100_62
2009,22.0,0.0,0.0,96.41888,100_62
2009,23.0,0.0,0.0,96.41888,100_62
2009,24.0,0.0,0.0,96.41888,100_62
2009,25.0,0.0,0.0,96.41888,100_62
2009,26.0,0.0,0.0,96.41888,100_62
2009,27.0,0.0,0.0,96.41888,100_62
2009,28.0,0.0,0.0,96.41888,100_62
2009,29.0,0.0,0.0,96.41888,100_62
2009,30.0,0.0,0.0,96.41888,100_62
2009,31.0,0.0,0.0,96.41888,100_62
2009,32.0,0.0,0.0,96.41888,100_62
2009,33.0,0.0,0.0,96.41888,100_62
2009,34.0,0.0,0.0,96.41888,100_62
2009,35.0,0.0,0.0,96.41888,100_62
2009,36.0,0.0,0.0,96.41888,100_62
2009,37.0,0.0,0.0,96.41888,100_62
2009,38.0,0.0,0.0,96.41888,100_62
2009,39.0,0.0,0.0,96.41888,100_62
2009,40.0,0.0,0.0,96.41888,100_62
2009,41.0,0.0,0.0,96.41888,100_62
2009,42.0,0.0,0.0,96.41888,100_62
2009,43.0,0.0,0.0,96.41888,100_62
2009,44.0,0.0,0.0,96.41888,100_62
2009,45.0,0.0,0.0,96.41888,100_62
2009,46.0,0.0,0.0,96.41888,100_62
2009,47.0,0.0,0.0,96.41888,100_62
2009,48.0,0.0,0.0,96.41888,100_62
2009,49.0,0.0,0.0,96.41888,100_62
2009,50.0,0.0,0.0,96.41888,100_62
2009,51.0,0.0,0.0,96.41888,100_62
2009,52.0,0.0,0.0,96.41888,100_62
2009,53.0,0.0,0.0,96.41888,100_62
2009,54.0,0.0,0.0,96.41888,100_62
2009,55.0,0.0,0.0,96.41888,100_62
2009,56.0,0.0,0.0,96.41888,100_62
2009,57.0,0.0,0.0,96.41888,100_62
2009,58.0,0.0,0.0,96.41888,100_62
2009,59.0,0.0,0.0,96.41888,100_62
2009,60.0,0.0,0.0,96.41888,100_62
2009,61.0,0.0,0.0,96.41888,100_62
2009,62.0,0.0,0.0,96.41888,100_62
2009,63.0,0.0,0.0,96.41888,100_62
2009,64.0,0.0,0.0,96.41888,100_62
2009,65.0,0.0,0.0,96.41888,100_62
2009,66.0,0.0,0.0,96.41888,100_62
2009,67.0,0.0,0.0,96.41888,100_62
2009,68.0,0.0,0.0,96.41888,100_62
2009,69.0,0.1696592865681252,0.0,96.41888,100_62
2009,70.0,0.19746603942912333,0.0,96.41888,100_62
2009,71.0,0.2295397646747197,0.0,96.41888,100_62
2009,72.0,0.26646623821301124,0.0,96.41888,100_62
2009,73.0,0.3088407485206854,0.0,96.41888,100_62
2009,74.0,0.35741353870720527,0.0,96.41888,100_62
2009,75.0,0.4129801235907602,0.0,96.41888,100_62
2009,76.0,0.4764105966599534,0.0,96.41888,100_62
2009,77.0,0.5481140225721992,0.0,96.41888,100_62
2009,78.0,0.6297607522213877,0.0,96.41888,100_62
2009,79.0,0.72260964905233,0.0,96.41888,100_62
2009,80.0,0.8274836737684343,0.0,96.41888,100_62
2009,81.0,0.9451424235699644,0.0,96.41888,100_62
2009,82.0,1.0775584571635841,0.0,96.41888,100_62
2009,83.0,1.225548701470061,0.0,96.41888,100_62
2009,84.0,1.3902621315291133,0.0,96.41888,100_62
2009,85.0,1.572771967301034,0.0,96.41888,100_62
2009,86.0,1.7637094930640764,0.0,96.41888,100_62
2009,87.0,1.9606114811111959,0.0,96.41888,100_62
2009,88.0,2.1579161754588756,0.0,96.41888,100_62
2009,89.0,2.359111127274276,0.0,96.41888,100_62
2009,90.0,2.561962288746531,0.0,96.41888,100_62
2009,91.0,2.779055317868967,0.0,96.41888,100_62
2009,92.0,3.001157311704878,0.0,96.41888,100_62
2009,93.0,3.2313653176557504,0.0,96.41888,100_62
2009,94.0,3.4673486038380963,0.0,96.41888,100_62
2009,95.0,3.7090801442443997,0.0,96.41888,100_62
2009,96.0,3.956532912867145,0.0,96.41888,100_62
2009,97.0,4.209679883698817,0.0,96.41888,100_62
2009,98.0,4.467689034619162,0.0,96.41888,100_62
2009,99.0,4.730540725036583,0.0,96.41888,100_62
2009,100.0,4.995694307278572,0.0,96.41888,100_62
2009,101.0,5.270948628503632,0.0,96.41888,100_62
2009,102.0,5.551753970574683,0.0,96.41888,100_62
2009,103.0,5.838081469577848,0.0,96.41888,100_62
2009,104.0,6.129907833539988,0.0,96.41888,100_62
2009,105.0,6.427204242134233,0.0,96.41888,100_62
2009,106.0,6.729916023141993,0.0,96.41888,100_62
2009,107.0,7.032724674701622,0.0,96.41888,100_62
2009,108.0,7.339416196095144,0.0,96.41888,100_62
2009,109.0,7.654591377468473,0.0,96.41888,100_62
2009,110.0,7.969508282166457,0.0,96.41888,100_62
2009,111.0,8.277285589249429,0.0,96.41888,100_62
2009,112.0,8.581263314154283,0.0,96.41888,100_62
2009,113.0,8.888288115224459,0.0,96.41888,100_62
2009,114.0,9.203567108608624,0.0,96.41888,100_62
2009,115.0,9.51084453909698,0.0,96.41888,100_62
2009,116.0,9.841614655707032,0.0,96.41888,100_62
2009,117.0,10.170714531144121,0.0,96.41888,100_62
2009,118.0,10.488183398341585,0.0,96.41888,100_62
2009,119.0,10.798829465842703,0.0,96.41888,100_62
2009,120.0,11.104455229905835,0.0,96.41888,100_62
2009,121.0,11.409518525982602,0.0,96.41888,100_62
2009,122.0,11.71686921277968,0.0,96.41888,100_62
2009,123.0,12.01635485803978,0.0,96.41888,100_62
2009,124.0,12.310850046799125,0.0,96.41888,100_62
2009,125.0,12.596401802621216,0.0,96.41888,100_62
2009,126.0,12.878816151434707,0.0,96.41888,100_62
2009,127.0,13.15508171185625,0.0,96.41888,100_62
2009,128.0,13.172518827844138,0.0,96.41888,100_62
2009,129.0,13.181630909205177,0.0,96.41888,100_62
2009,130.0,13.185457274191592,0.0,96.41888,100_62
2009,131.0,13.185870062226787,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2009,0.0,0.0,0.0,96.41888,100_62
2017,0.0,0.0,0.0,96.4019,100_62
2017,1.0,0.0,0.0,96.4019,100_62
2017,2.0,0.0,0.0,96.4019,100_62
2017,3.0,0.0,0.0,96.4019,100_62
2017,4.0,0.0,0.0,96.4019,100_62
2017,5.0,0.0,0.0,96.4019,100_62
2017,6.0,0.0,0.0,96.4019,100_62
2017,7.0,0.0,0.0,96.4019,100_62
2017,8.0,0.0,0.0,96.4019,100_62
2017,9.0,0.0,0.0,96.4019,100_62
2017,10.0,0.0,0.0,96.4019,100_62
