MinTemp,MaxTemp,Precipitation,ReferenceET,Date,time_step_counter,season_counter,dap,Wr,z_gw,surface_storage,IrrDay,Infl,Runoff,DeepPerc,CR,GwIn,Es,EsPot,Tr,TrPot,growing_season,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,th12,gdd,gdd_cum,z_root,canopy_cover,canopy_cover_ns,biomass,biomass_ns,harvest_index,harvest_index_adj,DryYield,FreshYield,YieldPot,depth,baseline
12.12,32.39,0.0,6.62,2016-08-16,106.0,0.0,107.0,670.4300000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04774396137185931,0.04774396137185931,6.812241868310415,6.812241868310415,1.0,0.3188202402526817,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.30596332035160406,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,12.079999999999998,1236.5100000000002,2.2846717529308243,0.9588257236290677,0.9588257236290677,2542.1929234396366,2551.577983581559,0.28607698738794607,0.2882455250001679,7.327757338685697,8.141952598539664,7.299477426284225,0.0,7
12.85,34.89,0.0,7.07,2016-08-17,107.0,0.0,108.0,671.33,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923315333376534,0.06923315333376534,5.862438657216072,5.862438657216072,1.0,0.2684467492990542,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.3029822446343138,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,13.059999999999999,1249.5700000000002,2.3000000000000003,0.9527248303791509,0.9527248303791509,2572.876895687792,2582.261955829714,0.29531141655994864,0.2975499535355228,7.655594007645227,8.506215564050253,7.625714361049364,0.0,7
10.81,35.51,4.57,7.55,2016-08-18,108.0,0.0,109.0,665.0600000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10681562014578974,0.10681562014578974,6.168868898537007,6.168868898537007,1.0,0.21811543479995232,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2988404010717384,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,13.425,1262.9950000000001,2.3000000000000003,0.9458475520671812,0.9458475520671812,2603.1096271255974,2612.4946872675196,0.3045458457319512,0.3068543820708776,7.987755960943779,8.875284401048642,7.956244040041161,0.0,7
11.0,24.06,0.25,3.75,2016-08-19,109.0,0.0,110.0,663.0,,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.15318544871276876,0.15318544871276876,6.4804580296722785,6.4804580296722785,1.0,0.2134818074174828,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2935061319379448,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,12.405000000000001,1275.4,2.3000000000000003,0.9380950877897686,0.9380950877897686,2632.8502465758083,2642.2353067177305,0.31378027490395377,0.3161581553201121,8.323970771915098,9.248856413238999,8.29081320902822,0.0,7
7.05,24.06,0.0,5.09,2016-08-20,110.0,0.0,111.0,660.2900000000001,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.09770014541057583,0.09770014541057583,2.8568663586677276,2.8568663586677276,1.0,0.215004805963377,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.283983244075719,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,9.530000000000001,1284.93,2.3000000000000003,0.9293560634772065,0.9293560634772065,2659.24696358858,2668.632023730502,0.32301470407595634,0.3254625799018136,8.654853773656034,9.61650419295115,8.620073834329286,0.0,7
4.89,32.41,0.0,7.18,2016-08-21,111.0,0.0,112.0,657.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15382321384755676,0.16519156479333574,3.0490463091510462,3.0490463091510462,1.0,0.21346657382490158,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.27381975637854883,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,7.555,1292.4850000000001,2.3000000000000003,0.9195049318624418,0.9195049318624418,2680.002668971837,2689.387729113759,0.3322491332479589,0.3347670046592329,8.971764659704515,9.968627399671684,8.93546741965743,0.0,7
13.57,33.47,0.0,6.32,2016-08-22,112.0,0.0,113.0,652.0300000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033467633486036735,0.283951513518823,5.030796702353452,5.211046651555095,1.0,0.21313189749004147,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.25705043403737066,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,9.445,1301.93,2.3000000000000003,0.9084001688339292,0.9084001688339292,2704.2801477200073,2714.5350530514706,0.3414835624199615,0.3440670394250839,9.304536642020514,10.33837404668946,9.269691002298753,0.0,7
13.24,34.19,0.0,6.84,2016-08-23,113.0,0.0,114.0,671.76,,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.29950467298665095,0.29950467298665095,4.973132949048858,4.973132949048858,1.0,0.4104556913398852,0.21940870374487617,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.25703371068063774,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,13.785,1315.7150000000001,2.3000000000000003,0.8958822402606674,0.8958822402606674,2731.5450691557044,2741.7999744871677,0.35071799159196404,0.3533714417150533,9.652500191971962,10.72500021330218,9.615985803990377,0.0,7
10.22,25.65,0.0,4.34,2016-08-24,114.0,0.0,115.0,666.15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38329004669502315,0.38329004669502315,5.229421066402232,5.229421066402232,1.0,0.3477528831113263,0.22859745208619503,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,13.620000000000001,1329.335,2.3000000000000003,0.8817713100802629,0.8817713100802629,2758.0354846214004,2768.2903899528637,0.3599524207639666,0.3626758450985805,10.002728501969393,11.114142779965993,9.964528272411584,0.0,7
8.66,25.76,0.0,5.31,2016-08-25,115.0,0.0,116.0,662.89,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28443880493137585,0.28443880493137585,2.96847320310682,2.96847320310682,1.0,0.3152237630309444,0.22859745208619503,0.2115312684422288,0.22548683326059443,0.21422801218851786,0.21743015021601622,0.2286713267269333,0.2561626935993936,0.34199999999999997,0.34199999999999997,0.34199999999999997,0.34199999999999997,9.934999999999999,1339.27,2.3000000000000003,0.8658646567237666,0.8658646567237666,2781.734737913185,2791.9896432446485,0.3691868499359692,0.3719802495087129,10.347503818760007,11.497226465288897,10.307658614433421,0.0,7
